node,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
pathlessland.net,,,,3.0,
vvfit.com,722216.0,2.0,146.0,402.0,0.71
officialcaliforniadetailing.com,,,,3.0,
uriminzokkiri.com,218825.0,2.0,106.0,303.0,0.487
whiteflag.de,,,,2.0,
tsroadmap.com,,,,289.0,
gsdrc.org,216690.0,1.2,116.0,367.0,0.828
religiousrightwatch.com,,,,69.0,
militarytimes.com,34847.0,1.3,117.0,2936.0,0.8190000000000001
triggerreset.net,5189030.0,1.0,,1.0,
havelocknc.us,,,,27.0,
antislavery.org,369180.0,1.7,167.0,850.0,0.5920000000000001
delawarecountyfair.com,,,,29.0,
firstprinciplesjournal.com,4634925.0,2.0,,317.0,
searchengineland.com,21809.0,1.5,130.0,9439.0,0.711
plutobooks.com,400870.0,1.0,70.0,603.0,0.8
fundamentalanalyse.no,,,,3.0,
thebrainwashingofmydad.com,1455925.0,2.0,96.0,44.0,0.4
concealedcarryofillinois.com,1721384.0,5.0,143.0,2.0,
rightweigh.com,3954695.0,1.0,,8.0,
globalresearch.ca,27879.0,1.5,142.0,11244.0,0.715
sosspeace.org,2708952.0,1.0,,10.0,
geschlechterallerlei.wordpress.com,,,,5.0,
jewishvoiceforlabour.org.uk,5961415.0,2.0,,44.0,
occupyobservations.blogspot.com,,,,5.0,
oc-divorce.com,,,,2.0,
subcast.com,,,,1.0,
goheels.com,210357.0,2.2,137.0,421.0,0.679
c4aa.org,10544289.0,2.0,,4.0,
thegreenplate.com,,,,18.0,
defenceaviationpost.com,141588.0,2.8,158.0,103.0,0.5820000000000001
runt-of-the-web.com,325182.0,3.0,122.0,305.0,0.679
mbtibase.com,,,,171.0,
sbc.net,321256.0,3.4,151.0,2238.0,0.5820000000000001
askaprepper.com,203092.0,1.3,142.0,201.0,0.812
lilymaynard.wordpress.com,,,,2.0,
sbcountyelections.com,,,,42.0,
sponsorkjzz.org,,,,,
lcgop.org,6742069.0,1.0,,5.0,
mntransgenderhealth.org,,,,5.0,
gopyoungguns2018.com,,,,4.0,
fenixx.org,,,,62.0,
joshgroban.com,790038.0,2.0,106.0,383.0,0.5
pingpong.se,198657.0,4.4,189.0,58.0,0.279
sorendreier.com,1094604.0,2.0,105.0,98.0,0.5710000000000001
marxistleninist.wordpress.com,4612824.0,2.0,,92.0,
bernardgaynor.com.au,4355251.0,1.0,,88.0,
soyboy.site,,,,4.0,
taxslayer.com,19608.0,7.4,310.0,214.0,0.643
wiche.edu,537859.0,3.0,161.0,581.0,0.483
freeadstime.org,50697.0,5.6,300.0,235.0,0.353
pilotsfor911truth.org,4541357.0,2.0,,570.0,
shopzerouv.com,124722.0,3.0,154.0,351.0,0.526
narativ.com,3427841.0,1.0,,20.0,
forensicaccountingservices.com,3949836.0,1.0,,51.0,
ellisdaleconstruction.com,,,,3.0,
mottoupdate.blogspot.com,,,,,
kresyfamily.com,,,,14.0,
whoframedrogerstone.com,,,,2.0,
madsociologistblog.com,10605517.0,1.0,,2.0,
gardenproject.org,,,,19.0,
davidwpendergrass.blogspot.com,,,,2.0,
infopank.ee,2328958.0,1.0,90.0,5.0,
strategicmanagementinsight.com,100055.0,1.3,140.0,153.0,0.852
latintravelguide.com,5523467.0,1.0,,14.0,
flcourts.org,120798.0,3.1,213.0,1119.0,0.473
terngoods.com,,,,3.0,
aikidojournal.com,1087058.0,2.0,168.0,556.0,0.8
orangencgop.org,,,,2.0,
fountmedia.io,186380.0,1.3,95.0,54.0,0.853
europenews.dk,,,,728.0,
myuhc.com,13629.0,6.49,145.0,263.0,0.136
polkelections.com,4052140.0,1.0,,57.0,
ancbs.org,,,,68.0,
danmccready.com,,,,7.0,
mythsandfacts.org,1231867.0,5.0,254.0,210.0,
cotedetexas.blogspot.com,220338.0,1.4,112.0,1178.0,0.596
midches.com,2467325.0,1.0,,11.0,
thawra.sy,83351.0,3.4,321.0,169.0,0.412
daily-vine.com,,,,2.0,
edwardianteddyboy.com,9656690.0,2.0,,48.0,
howtowhere.com,4736752.0,1.0,,2.0,
clinicquotes.com,3588859.0,1.0,,168.0,
drginaloudon.com,,,,33.0,
elitepedos.com,,,,4.0,
amightygirl.com,193231.0,1.7,167.0,523.0,0.648
dbdvfoundation.org,4685736.0,3.0,,93.0,
americanrifleman.org,177590.0,1.1,135.0,505.0,0.882
freewestmedia.com,984534.0,1.0,94.0,187.0,1.0
siegel-lawfirm.com,,,,5.0,
politicalpartytime.org,7166728.0,1.0,,164.0,
thecatholicthing.org,584078.0,1.1,132.0,536.0,0.93
kgiaji.wordpress.com,,,,4.0,
montgomerycountymd.gov,47053.0,3.0,205.0,2114.0,0.385
mmabuzzsaw.com,,,,4.0,
hkpopulation.gov.hk,,,,4.0,
leaner.news,,,,,
unitedgangs.com,688260.0,1.9,170.0,62.0,0.625
camp-bar.net,,,,16.0,
msta1913.org,9356679.0,2.0,,18.0,
jameshduncan.com,,,,15.0,
makedonski.info,115862.0,3.3,222.0,174.0,0.487
lalkarsecurities.com,,,,6.0,
p-o-p.jp,,,,21.0,
economicvoice.com,4017022.0,1.0,,315.0,
paul-gould.com,,,,14.0,
brazil.gov.br,1073613.0,1.0,94.0,148.0,0.76
k2studio.sk,,,,55.0,
moibrahimfoundation.org,7702663.0,1.0,,320.0,
resurgentperformance.com,,,,1.0,
nonviolent-conflict.org,506442.0,1.8,117.0,260.0,0.897
barchart.com,5313.0,3.64,382.0,1583.0,0.425
vicepresidentdanquayle.com,,,,48.0,
edcmooresville.org,,,,13.0,
rangevoting.org,1436068.0,1.0,,202.0,
40billion.com,45366.0,4.4,188.0,2611.0,0.384
catholicap.com,,,,20.0,
memegenerator.net,49136.0,1.8,110.0,1987.0,0.602
kidsbutterfly.org,3362339.0,1.0,,94.0,
pantip.com,1061.0,3.05,245.0,4189.0,0.579
clintonmemoriallibrary.com,,,,59.0,
cbsi-store.com,,,,41.0,
news.am,7288.0,4.51,622.0,1464.0,0.374
proteinworld.com,373287.0,2.1,102.0,89.0,0.603
lgbtdata.com,,,,69.0,
worldwidecallcenters.com,962389.0,1.6,96.0,1093.0,0.7120000000000001
tillcodems.org,,,,,
themacarthur.com,,,,10.0,
crazylister.com,44317.0,1.9,175.0,162.0,0.716
executivegov.com,718010.0,1.3,69.0,305.0,0.778
rewardcharts4kids.com,791836.0,2.5,175.0,135.0,0.524
28hse.com,10454.0,6.1,408.0,272.0,0.225
yourvotematters.eu,965608.0,3.0,85.0,5.0,
griefandmourning.com,3290613.0,1.0,,11.0,
whps.org,300950.0,3.4,744.0,182.0,0.313
efcc.org,2775504.0,3.0,,26.0,
evonomics.com,518834.0,1.3,71.0,430.0,0.878
mpdconline.com,1653433.0,3.0,352.0,2.0,
mikemccalisterforsenate.com,,,,4.0,
thebulwark.com,51038.0,1.6,166.0,91.0,0.6659999999999999
thehindu.com,864.0,1.87,157.0,18140.0,0.674
baxtercountysheriff.com,1463379.0,3.0,105.0,72.0,
uk-ioc.org,,,,2.0,
safeabortionrx.com,6752949.0,1.0,,16.0,
president.gov.af,300565.0,2.2,209.0,443.0,0.303
scholastic.ca,177432.0,4.0,230.0,893.0,0.463
rkrp.ru,,,,13.0,
findcarparkhk.com,479222.0,3.4,136.0,7.0,0.556
965themill.com,3141875.0,2.0,,20.0,
hcftv.com,,,,1.0,
bluewaveguesthouse.com,,,,6.0,
undertechundercover.com,798508.0,2.4,206.0,81.0,0.45
wavecity.in,839791.0,2.4,189.0,62.0,0.542
majordifferences.com,673017.0,1.2,86.0,92.0,0.75
blueskypest.com,2470854.0,2.0,95.0,37.0,
iplanner.net,677246.0,1.4,104.0,103.0,0.722
lcarscom.net,163497.0,2.5,195.0,174.0,0.568
eldercareworkforce.org,2514459.0,1.0,37.0,15.0,0.7140000000000001
palmettostatearmory.com,11563.0,5.4,406.0,299.0,0.348
rbgshirts.com,,,,2.0,
thehowlingfantods.com,2890416.0,2.0,,176.0,
quorumreport.com,2670676.0,2.0,,101.0,
celebinvestigator.com,3411500.0,4.0,100.0,27.0,
ivyleaguesports.com,2062784.0,2.0,59.0,306.0,
shortspansteelbridges.org,6524625.0,2.0,,16.0,
saboteur365.wordpress.com,,,,19.0,
beaware.one,,,,4.0,
eurasiasushiaustin.com,5344588.0,3.0,,4.0,
wmaraci.com,34782.0,4.78,271.0,488.0,0.402
skyangelsradio.com,,,,12.0,
ficklomat.com,,,,2.0,
anxiousminds.co.uk,3739874.0,1.0,,3.0,
futurefemaleleader.com,1500126.0,1.0,78.0,110.0,0.9
theafricareport.com,70184.0,1.3,127.0,648.0,0.843
anarsizm.org,,,,4.0,
richieallen.co.uk,1674215.0,2.0,35.0,82.0,0.667
antoniomartinezsd.com,,,,2.0,
quwa.org,478832.0,2.1,245.0,137.0,0.541
studentpower.us,4439315.0,4.0,,2.0,
rocknroll.gr,,,,4.0,
fahrenheittocelsius.com,1437185.0,1.0,,67.0,1.0
folkd.com,23409.0,3.4,160.0,24777.0,0.276
creekstonehalalcontroversy.wordpress.com,,,,,
ecoffeecup.com.au,5130811.0,4.0,,2.0,
onlinebanglanewspaperlist.com,136808.0,1.3,67.0,160.0,0.8109999999999999
newsonlineincome.com,564399.0,1.5,136.0,84.0,0.725
washlaundry.com,3596107.0,2.0,,30.0,
newspress.co,,,,3.0,
studycountry.com,529894.0,1.1,130.0,111.0,0.862
cuchimes.com,4468381.0,2.0,,42.0,
microstrategyexamprep.wordpress.com,,,,,
science.ca,2856835.0,1.0,,319.0,
gethenews.com,,,,4.0,
blockclubchicago.org,44162.0,1.4,133.0,82.0,0.767
oxfordenergy.org,766830.0,1.1,98.0,313.0,0.875
realitytea.com,92888.0,2.3,230.0,421.0,0.495
happypreppers.com,170622.0,1.4,114.0,706.0,0.75
spiderswebfilm.com,,,,19.0,
thegreatyear.com,,,,15.0,
themonthly.com.au,357286.0,1.2,119.0,665.0,0.8220000000000001
allabouthistory.org,1829971.0,1.0,,228.0,1.0
freemumia.com,,,,224.0,
deamuseum.org,1015088.0,1.0,52.0,110.0,0.875
hydro.org,1531161.0,1.0,154.0,200.0,0.833
economistsview.typepad.com,443998.0,1.3,96.0,1839.0,0.857
vozwire.com,1311502.0,1.0,63.0,9.0,0.818
ajokeaday.com,927924.0,1.5,174.0,152.0,0.773
bmwchargeforward.com,,,,3.0,
dambreaker.wordpress.com,4371150.0,1.0,,4.0,
marxistliterarycriticism.wordpress.com,,,,,
healthyteennetwork.org,499334.0,1.0,206.0,111.0,0.943
purdue.edu,2285.0,2.27,184.0,22037.0,0.591
echurch.com,,,,16.0,
militarywatchmagazine.com,257557.0,1.9,165.0,128.0,0.6709999999999999
peacewomen.org,761095.0,1.0,73.0,447.0,0.743
sangerpapers.wordpress.com,5600785.0,1.0,,9.0,
fieldandfeast.com,4656309.0,1.0,,40.0,
civil-liberties.com,5862980.0,1.0,,135.0,
altibbi.com,1266.0,1.9,148.0,1228.0,0.675
outdoorknoxville.com,1537711.0,2.0,172.0,113.0,0.6
plenglish.com,113684.0,1.4,207.0,1104.0,0.585
motherjones.com,12458.0,1.2,121.0,17158.0,0.826
denverpride.org,883273.0,2.0,102.0,8.0,0.667
coldwar1947.weebly.com,,,,,
designcharrette.com,,,,1.0,
ehealthmedicare.com,229089.0,1.3,68.0,153.0,0.74
truth-out.org,,,,5873.0,
projectfreetv.ag,140185.0,2.4,74.0,109.0,0.546
poundsounces.com,,,,3.0,
loveandcarellc.com,,,,2.0,
thecheesethief.com,326924.0,2.5,116.0,315.0,0.29600000000000004
chicagoevents.com,10647233.0,1.0,,166.0,
foreignnurseinc.com,6953413.0,1.0,,4.0,
cake-crumbs.com,2556706.0,2.0,,21.0,
airforce-technology.com,142802.0,1.4,112.0,1011.0,0.763
davidzulak.com,,,,4.0,
good.is,64916.0,2.2,94.0,5417.0,0.562
i-law.ch,2969832.0,1.0,,3.0,
thestarphoenix.com,128647.0,2.1,345.0,1372.0,0.5329999999999999
lesandleslie.com,1915305.0,1.0,,50.0,
emetyahshua.com,,,,7.0,
landryforlouisiana.com,,,,14.0,
pnhpnymetro.nationbuilder.com,,,,,
abbott.com,24155.0,2.7,124.0,1420.0,0.353
signalvnoise.com,94273.0,1.3,115.0,164.0,0.7859999999999999
hesiodscorner.wordpress.com,9355341.0,1.0,,,
conceptbb.com,67765.0,2.8,241.0,291.0,0.455
bellhooksquotes.blogspot.com,,,,,
samadamsaward.ch,,,,43.0,
mcarthurs.com,1441904.0,5.0,404.0,69.0,
svoboda.org,9599.0,1.9,211.0,2673.0,0.6729999999999999
hourofthetime.com,687167.0,4.0,234.0,385.0,
doolittleproject.wordpress.com,,,,1.0,
saintgeorgecathedral.com,,,,26.0,
indaily.com.au,207963.0,1.3,72.0,412.0,0.713
triadconservative.com,,,,10.0,
hrcncf.org,,,,2.0,
area37district22.com,,,,,
dailyvoice.com,30904.0,1.9,166.0,1012.0,0.423
calvarymonroe.org,,,,2.0,
yenicaggazetesi.com.tr,6645.0,4.39,535.0,997.0,0.444
kcmlm.wordpress.com,,,,,
schoolmessenger.ca,77302.0,1.4,159.0,52.0,0.618
techinweb.com,193482.0,1.3,76.0,396.0,0.728
opportunity.org.uk,8176756.0,2.0,,19.0,
cbix.ca,1970672.0,2.0,121.0,42.0,
lifeasrog.com,97146.0,5.3,426.0,38.0,0.282
profgvk.weebly.com,,,,2.0,
climatescienceinternational.org,5486238.0,1.0,,231.0,
therevolutionaryconservative.com,1967751.0,4.0,202.0,21.0,
friendsmakebooks.com,,,,16.0,
confrontcorruption.org,,,,5.0,
cnnphilippines.com,20689.0,1.4,143.0,1208.0,0.76
ffcoalition.com,2003234.0,2.0,134.0,118.0,
wgntv.com,19499.0,1.4,144.0,2539.0,0.731
theglobalobservatory.org,1019817.0,1.0,159.0,137.0,1.0
falmouthme.org,8004692.0,3.0,,22.0,
minnesotasnewcountry.com,854513.0,1.1,97.0,82.0,0.88
pinknews.co.uk,35889.0,1.2,112.0,2621.0,0.816
pumpkinperson.com,1303165.0,1.0,187.0,56.0,0.667
doctorswithoutborders.ca,689643.0,3.0,235.0,51.0,0.435
jacksonmo.org,,,,34.0,
upi.com,16127.0,1.6,133.0,15712.0,0.747
footballvsgametv2pc.com,,,,2.0,
phlcouncil.com,1127333.0,3.0,121.0,134.0,0.546
gonorthwood.com,,,,60.0,
migrationdataportal.org,421939.0,1.6,186.0,111.0,0.73
tenyearreadinglist.wordpress.com,6292296.0,1.0,,1.0,
fluencymatters.com,104326.0,6.7,737.0,60.0,0.16
toptenz.net,59136.0,1.4,123.0,2388.0,0.685
thepostmillennial.com,48367.0,1.3,144.0,87.0,0.718
readbrightly.com,70937.0,1.4,110.0,463.0,0.789
richardwsymonds.wordpress.com,,,,,
dvin.co,10039128.0,1.0,,2.0,
emerging-europe.com,264822.0,1.2,108.0,158.0,0.8390000000000001
plannedparenthoodaction.org,335002.0,1.6,93.0,275.0,0.6859999999999999
firstindustrialrevolution.weebly.com,714427.0,1.3,97.0,57.0,0.879
documentedinvestigations.org,,,,10.0,
naitusa.com,4771639.0,1.0,,13.0,
disinfoportal.org,4908383.0,1.0,,44.0,
chinafilminsider.com,1066133.0,1.0,71.0,236.0,0.852
riseaboveconference.org,,,,7.0,
theunapologists.com,7967837.0,1.0,,21.0,
fox29.com,59432.0,1.3,119.0,537.0,0.799
cq.com,512720.0,1.4,113.0,1155.0,0.7290000000000001
ic3.gov,87006.0,2.6,178.0,1996.0,0.444
tbru.org,,,,9.0,
acp.gob.pa,,,,78.0,
unops.org,37496.0,3.7,423.0,433.0,0.38
aarcsa.com,5573771.0,1.0,,6.0,
imtidadblog.com,,,,19.0,
ncregister.com,91112.0,1.3,136.0,4301.0,0.8220000000000001
thedevelopmentofwomensrights.weebly.com,2221845.0,1.0,,2.0,
thebeet.com,91847.0,1.7,126.0,64.0,0.6559999999999999
fbomb.co,,,,12.0,
margaretsanger.blogspot.com,3388068.0,2.0,,43.0,
msnbc.com,3541.0,1.98,224.0,17885.0,0.603
blackwaterusa.com,1139970.0,1.0,186.0,488.0,0.7140000000000001
ironcity.ink,5599992.0,1.0,,15.0,
oaxacaculture.com,,,,55.0,
literaryfruit.wordpress.com,4226858.0,1.0,,1.0,
reptilian-facts.blogspot.com,,,,1.0,
datesandevents.org,1251469.0,2.0,46.0,152.0,0.75
moresoftmoneyhardlaw.com,,,,78.0,
colliervotes.com,1171225.0,2.0,61.0,31.0,0.923
kiva.org,14806.0,3.1,130.0,5829.0,0.471
ctmirror.org,86353.0,1.5,114.0,605.0,0.675
taxlookup.net,1521926.0,5.0,114.0,114.0,
fcw.com,213156.0,1.4,93.0,1593.0,0.7440000000000001
sustainablefoodfilm.com,,,,16.0,
everythingwingchun.com,2294671.0,3.0,223.0,102.0,
madmen-tv.livejournal.com,6913755.0,1.0,,,
tango-noir.com,,,,12.0,
rtlofholland.org,7748420.0,1.0,,6.0,
frost.works,,,,6.0,
bestbooksreviews.com,,,,2.0,
nato-pa.int,2682969.0,1.0,,307.0,
norse-mythology.net,681875.0,1.1,131.0,73.0,0.857
etsydallas.blogspot.com,,,,30.0,
seoblogger.co,,,,6.0,
tulsapeople.com,1039277.0,2.0,73.0,188.0,0.75
sarahsmithelementary.com,,,,11.0,
660amtheanswer.com,1820320.0,1.0,109.0,39.0,0.8
aaplog.org,4913484.0,2.0,,171.0,
fiorentininelmondo.it,,,,6.0,
svsu.edu,371847.0,3.7,294.0,886.0,0.451
technocracy.news,188902.0,1.2,120.0,137.0,0.835
the-tax-specialist.com,,,,8.0,
dallasvoice.com,436581.0,1.1,141.0,757.0,0.878
stockwatch.com,56354.0,3.3,477.0,381.0,0.187
publicintegrity.org,214545.0,1.1,114.0,2934.0,0.8490000000000001
twitt.tk,,,,2.0,
whitenationalists.net,,,,16.0,
uimn.org,11116.0,5.95,354.0,195.0,0.13699999999999998
thepoweroftherosary.com,7836782.0,1.0,,16.0,
laytonstrikers.com,,,,4.0,
oyiabrown.com,,,,31.0,
wikimatrix.org,572410.0,3.0,90.0,824.0,0.63
reykjavikforum.global,9519865.0,1.0,,,
seneca.k12.wi.us,,,,2.0,
teekatiwariweed.com,3584405.0,1.0,,4.0,
davidhuntpe.wordpress.com,,,,4.0,
lozanomedicalclinic.com,1830866.0,3.0,286.0,,
robert-koch-stiftung.de,,,,36.0,
dingxunfu.com,129064.0,3.6,242.0,64.0,0.042
turningpoint.news,,,,10.0,
personhoodinitiative.com,,,,18.0,
brexitcentral.com,2704886.0,1.0,,121.0,
varefugeeresettlement.wordpress.com,,,,,
digitalrooar.com.au,3361536.0,1.0,,8.0,
thequeenandking.blogspot.com,,,,6.0,
iamasf.org,7878193.0,3.0,,19.0,
uhc.com,9848.0,4.0,157.0,1526.0,0.258
hoaxeye.com,853563.0,1.0,151.0,7.0,0.947
goclickproperty.com,,,,101.0,
donatelife.gov.au,5854717.0,1.0,,178.0,
chinamoneynetwork.com,500581.0,1.2,90.0,140.0,0.8640000000000001
companyheadquarter.org,3095269.0,1.0,,42.0,
downwardblog.blogspot.com,,,,,
iapp.org,52333.0,2.6,153.0,123.0,0.634
audioagain.com,,,,75.0,
top100highstakeslitigators.com,4127229.0,1.0,,1.0,
realitycallsshow.com,,,,4.0,
children-and-divorce.com,4372521.0,2.0,,18.0,
nsf.gov,31922.0,3.0,239.0,10594.0,0.564
complaintboard.com,640769.0,4.6,557.0,174.0,0.6920000000000001
forthesakeofscience.com,2452798.0,1.0,,16.0,
tulsa2021.org,9238965.0,1.0,,2.0,
ibloga.blogspot.com,4608668.0,1.0,,596.0,
freesquare.com,,,,2.0,
thebetacup.com,,,,32.0,
inspiringsociety.com,,,,3.0,
chidjembe.com,,,,23.0,
jdlcanada.wordpress.com,,,,33.0,
streamingcomplet.club,,,,3.0,
thepeoplepost.com,2895912.0,4.0,80.0,33.0,
presswire.com,329516.0,1.9,129.0,167.0,0.607
acc-den.org,,,,19.0,
internationalviewpoint.org,516782.0,3.5,206.0,649.0,0.462
tobealpha.com,2460230.0,1.0,,128.0,
yorkritetexas.org,,,,28.0,
cookingclassy.com,23936.0,1.2,100.0,1900.0,0.841
trust.org,25032.0,1.2,86.0,4199.0,0.8809999999999999
media.info,439357.0,2.0,80.0,96.0,0.622
georgiawoodworkers.com,,,,,
portalestoria.net,,,,80.0,
yourvibrantfamily.com,,,,57.0,
brianniemeier.com,3243452.0,2.0,,42.0,
commpliancegroup.com,,,,4.0,
cheezburger.com,2889.0,2.42,207.0,5762.0,0.383
data.gov.uk,51446.0,1.4,97.0,2884.0,0.591
birminghamwatch.org,1591194.0,1.0,,47.0,
hillaryis44.org,3913694.0,1.0,,124.0,
redguardspittsburgh.wordpress.com,5663013.0,1.0,,,
7continentslist.com,3035474.0,2.0,,61.0,
sixthtone.com,212253.0,1.3,96.0,594.0,0.8109999999999999
notboring.com,,,,35.0,
dopl3r.com,101361.0,1.3,131.0,77.0,0.7609999999999999
emprego.co.mz,90792.0,3.8,300.0,88.0,0.387
dfl48.org,,,,3.0,
incaseumissed.blogspot.com,4731153.0,2.0,,40.0,
freedomworkshop.com,,,,22.0,
thewildunknown.com,812623.0,2.8,70.0,146.0,0.267
schoolworkout.co.uk,,,,8.0,
nba2k.tips,,,,13.0,
toshav-hozer.co.il,3458365.0,2.0,107.0,43.0,
goodshomedesign.com,140912.0,1.4,104.0,1170.0,0.762
wmdguns.com,1987353.0,2.0,71.0,16.0,
meghannutting.com,,,,2.0,
celebstrendnow.com,22326.0,1.3,71.0,355.0,0.823
feminization-net.blogspot.com,5296501.0,3.0,100.0,44.0,
cmi.no,224007.0,1.0,90.0,329.0,0.81
bonnierussell.wordpress.com,,,,1.0,
purposefuleating.wordpress.com,,,,,
tytnetworkpodcast.com,,,,1.0,
orbitt.net,,,,2.0,
natmed.com.au,7307398.0,1.0,,4.0,
trumpinoneword.com,,,,5.0,
adoodle.org,1104487.0,2.0,242.0,4.0,0.417
orangecountydemocrats.com,1951888.0,1.0,,4.0,
nikkei.com,514.0,2.3,190.0,8756.0,0.609
humanesociety.org,37557.0,2.6,250.0,5027.0,0.621
orangefldemocrats.com,3158739.0,1.0,,8.0,
ugogentilini.net,3150399.0,1.0,,27.0,
stolensharpierevolution.org,,,,44.0,
nwcraiders.com,1423872.0,2.0,127.0,34.0,
mmafightmanager.com,,,,1.0,
we-are-next.com,1252090.0,2.0,151.0,41.0,0.7859999999999999
nuveen.com,192998.0,2.6,221.0,196.0,0.526
navodayatimes.in,33733.0,3.0,201.0,151.0,0.519
themalaysianinsight.com,89423.0,2.5,204.0,128.0,0.589
drewloong.com.tw,5082038.0,2.0,,5.0,
sciencemag.org,3035.0,1.46,121.0,33122.0,0.738
alexonfaith.wordpress.com,,,,,
bluewavehouseboat.com,,,,5.0,
wisdomministries.org,7904136.0,1.0,,49.0,
macpac.gov,2270835.0,1.0,,18.0,
homb.org,,,,41.0,
objectivistanswers.com,9305472.0,1.0,,26.0,
fifthdomain.com,632570.0,1.3,84.0,87.0,0.725
seeking-justice.org,6187890.0,2.0,,13.0,
scandalon.co.uk,3723903.0,3.0,208.0,33.0,
topastrologer.com,4996697.0,1.0,,4.0,
expatsinmexico.com,669947.0,1.6,152.0,13.0,0.778
practiceyogastudio.com,,,,11.0,
ffcga.com,,,,,
mooc-list.com,54266.0,1.7,118.0,309.0,0.5329999999999999
andrewbrenner.com,,,,2.0,
legalmomentum.org,2875277.0,1.0,,193.0,
humanists.international,1087484.0,2.0,94.0,15.0,0.647
respect-discussion.blogspot.com,5258332.0,1.0,,13.0,
americanmind.org,269465.0,1.4,114.0,7.0,0.802
shadoe.com,,,,24.0,
nveee.org,4448579.0,1.0,,23.0,
humanforsale.com,4051896.0,3.0,,251.0,
msf.org.nz,1625321.0,2.0,255.0,3.0,0.333
kceconomy.org,,,,5.0,
counsellingsydney.com.au,1382230.0,2.0,169.0,92.0,0.5
apertureed.com,559553.0,1.8,154.0,25.0,0.563
metasolutions.net,85753.0,5.6,265.0,74.0,0.269
cigarone.com,277495.0,8.0,184.0,132.0,0.269
liberty17.com,,,,,
united-states-flag.com,182163.0,2.2,142.0,275.0,0.56
difference.guru,498393.0,1.1,114.0,68.0,0.902
apedf.org,,,,40.0,
yogalifemichigan.com,,,,1.0,
makeleio.gr,1474.0,4.75,432.0,2064.0,0.235
madtownvap.com,3306661.0,1.0,,12.0,
nashp.org,1126477.0,1.0,66.0,279.0,0.938
pathofdemocracy.hk,,,,4.0,
sunnyskyz.com,81566.0,1.5,129.0,531.0,0.742
chapelhillmagazine.com,,,,104.0,
scaleitupsustainability.org,,,,2.0,
au.edu.pk,166130.0,4.9,396.0,276.0,0.227
youramys.com,,,,6.0,
securitysolutionny.wordpress.com,5493277.0,1.0,,3.0,
talcumpowder.org,,,,,
www-mysearch.com,4944074.0,1.0,,43.0,
deathpenalty.org,3548774.0,1.0,,278.0,
uhurusolidarity.org,,,,19.0,
tasteof.design,,,,5.0,
legistorm.com,272013.0,11.0,646.0,356.0,0.065
shkodraonline.com,6894301.0,1.0,,26.0,
fasttimesinpalestine.wordpress.com,,,,20.0,
livevs-ontv.de,,,,,
scotsman.com,22848.0,1.1,99.0,12184.0,0.7490000000000001
list.ly,38336.0,3.0,204.0,3803.0,0.293
analyticsinsight.net,26015.0,4.6,418.0,474.0,0.501
reformlajails.com,3588461.0,1.0,,14.0,
hannahcenter.org,,,,4.0,
brucerauner.com,,,,34.0,
speakoutnow.org,2103634.0,1.0,63.0,145.0,
greene.nc.us,,,,55.0,
registerednursing.org,87364.0,1.4,115.0,155.0,0.7709999999999999
theworldforgotten.com,5906788.0,3.0,,4.0,
fotolog.com,34633.0,3.1,317.0,19028.0,0.35600000000000004
harvarddesignmagazine.org,2041284.0,2.0,67.0,212.0,
fictionalcharactermbti.tumblr.com,834915.0,1.0,115.0,70.0,0.7
techrado.com,144736.0,1.6,91.0,23.0,0.633
31west.net,554715.0,1.3,117.0,52.0,0.833
thumotic.com,,,,30.0,
summitprep.com,7795067.0,1.0,,5.0,
thetimes.co.uk,6082.0,1.7,122.0,11145.0,0.7490000000000001
azpbs.org,291296.0,1.1,114.0,338.0,0.919
peoplessickle.wordpress.com,,,,,
iawponline.org,7470894.0,1.0,,65.0,
insidescholar.org,,,,,
eths.k12.il.us,517389.0,2.8,110.0,133.0,0.528
sportstrending.net,,,,2.0,
dcgh.org,,,,14.0,
colossill.com,,,,8.0,
neverevergiveup.com,,,,3.0,
ncdor.gov,92533.0,2.5,123.0,93.0,0.457
guttmacher.org,115621.0,1.6,140.0,2103.0,0.748
paramoredigital.com,,,,22.0,
thatsnonsense.com,434524.0,1.0,66.0,196.0,0.925
bridesblush.com,19866.0,6.4,199.0,83.0,0.6759999999999999
dainikamadershomoy.com,5436.0,3.91,371.0,1069.0,0.343
ethiopianorthodoxbible.wordpress.com,4043239.0,1.0,,2.0,
sbcvote.com,2130774.0,1.0,,112.0,
lens.com,117504.0,3.2,184.0,269.0,0.418
pilgrimchurchprayers.wordpress.com,,,,,
ruwanthikagunaratne.wordpress.com,954464.0,1.5,177.0,43.0,0.7859999999999999
reportsherald.com,221238.0,2.3,105.0,62.0,0.359
lonegan.com,,,,21.0,
gnsdigital.co.il,2703562.0,1.0,22.0,66.0,1.0
savantas.org,,,,16.0,
healthyfoodquotes.com,,,,10.0,
hkcsgu.org.hk,,,,9.0,
ggutfeld.com,2233196.0,2.0,,32.0,
jeffreysachs.center,7995017.0,1.0,,11.0,
pakman.com,4406697.0,1.0,,31.0,
zanderm.com,3382373.0,1.0,,41.0,
ecigexpress.com,,,,110.0,
sanofipasteur.ca,,,,40.0,
army-guide.com,1021220.0,1.0,62.0,402.0,0.926
izitru.com,3921939.0,1.0,203.0,77.0,
lptexas.org,1090454.0,2.0,158.0,115.0,0.417
